time,percentage,average_percentage,minimum,maximum
122.1837260723114,48.0,,,
122.68450903892517,48.0,,,
123.18512773513794,48.0,,,
123.68564295768738,47.0,,,
124.1861047744751,47.0,,,
124.68705892562866,47.0,,,
125.18760228157043,47.0,,,
125.68808364868164,47.0,,,
126.18861865997314,47.0,,,
126.68929839134216,47.0,,,
127.19110059738159,47.0,,,
127.69172739982605,46.0,,,
128.19249844551086,46.0,,,
128.69331884384155,46.0,,,
129.19364428520203,46.0,,,
129.69423365592957,46.0,,,
130.19478726387024,46.0,,,
130.69548439979553,45.0,,,
131.1960165500641,45.0,,,
131.69657158851624,45.0,,,
132.1971719264984,45.0,,,
132.69817233085632,45.0,,,
133.19868779182434,45.0,,,
133.70029544830322,45.0,,,
134.20080828666687,45.0,,,
134.70385026931763,45.0,,,
135.2046763896942,45.0,,,
135.70557260513306,44.0,,,
136.20618987083435,44.0,,,
136.70724630355835,44.0,,,
137.20739126205444,44.0,,,
137.70789980888367,44.0,,,
138.20906138420105,44.0,,,
138.70935726165771,44.0,,,
139.20993280410767,44.0,,,
139.71046948432922,44.0,,,
140.21100878715515,44.0,,,
140.71174836158752,43.0,,,
141.21263718605042,43.0,,,
141.7133812904358,43.0,,,
142.21385097503662,43.0,,,
142.71442770957947,43.0,,,
143.21542072296143,43.0,,,
143.71601343154907,43.0,,,
144.21704006195068,43.0,,,
144.71737337112427,43.0,,,
145.21849846839905,43.0,,,
145.7194483280182,42.0,,,
146.22028827667236,42.0,,,
146.7209656238556,42.0,,,
147.22220134735107,42.0,,,
147.72227454185486,42.0,,,
148.2246696949005,42.0,,,
148.72524666786194,42.0,,,
149.2259078025818,42.0,,,
149.72650623321533,42.0,,,
150.2271213531494,42.0,,,
150.72772884368896,42.0,,,
151.22840332984924,42.0,,,
151.72896218299866,41.0,,,
152.22962355613708,41.0,,,
152.73049116134644,41.0,,,
153.23077273368835,41.0,,,
153.7314395904541,41.0,,,
154.23195004463196,41.0,,,
154.73263835906982,40.0,,,
155.2345461845398,40.0,,,
155.73510146141052,40.0,,,
156.23572182655334,40.0,,,
156.7363884449005,40.0,,,
157.2370846271515,40.0,,,
157.7377622127533,40.0,,,
158.23836541175842,40.0,,,
158.7391254901886,39.0,,,
159.23984169960022,39.0,,,
159.74044108390808,39.0,,,
160.2410078048706,39.0,,,
160.7415804862976,38.0,,,
161.24216508865356,38.0,,,
161.74265456199646,38.0,,,
162.243234872818,38.0,,,
162.74517679214478,38.0,,,
163.24573683738708,38.0,,,
163.74629402160645,38.0,,,
164.24681782722473,38.0,,,
164.74752354621887,38.0,,,
165.24803256988525,37.0,,,
165.7489137649536,37.0,,,
166.24947547912598,37.0,,,
166.75071167945862,37.0,,,
167.25138759613037,37.0,,,
167.75188612937927,37.0,,,
168.2523376941681,37.0,,,
168.7528567314148,37.0,,,
169.25352025032043,36.0,,,
169.75407648086548,36.0,,,
170.25459551811218,36.0,,,
170.75507354736328,36.0,,,
171.25568890571594,36.0,,,
171.75625443458557,36.0,,,
172.25687861442566,36.0,,,
172.7573001384735,35.0,,,
173.25786638259888,35.0,,,
173.75989294052124,35.0,,,
174.2606647014618,35.0,,,
174.76123571395874,35.0,,,
175.26186442375183,34.0,,,
175.7626769542694,34.0,,,
176.2634527683258,34.0,,,
176.76400136947632,34.0,,,
177.26458048820496,34.0,,,
177.76521229743958,34.0,,,
178.2657573223114,33.0,,,
178.76622557640076,33.0,,,
179.26687574386597,33.0,,,
179.76772379875183,33.0,,,
180.2683460712433,33.0,,,
180.7688446044922,33.0,,,
181.26939392089844,32.0,,,
181.7699580192566,32.0,,,
182.27052927017212,32.0,,,
182.77108335494995,32.0,,,
183.2716155052185,31.0,,,
183.7725419998169,31.0,,,
184.273090839386,31.0,,,
184.7739520072937,31.0,,,
185.27599835395813,31.0,,,
185.77654194831848,31.0,,,
186.27725100517273,30.0,,,
186.7780282497406,30.0,,,
187.27861976623535,30.0,,,
187.77913427352905,30.0,,,
188.28078365325928,30.0,,,
188.78135108947754,30.0,,,
189.2821340560913,29.0,,,
189.78305459022522,29.0,,,
190.2838113307953,29.0,,,
190.7844672203064,29.0,,,
191.28536105155945,28.0,,,
191.7859103679657,28.0,,,
192.286634683609,28.0,,,
192.78722071647644,28.0,,,
193.28787636756897,27.0,,,
193.78842616081238,27.0,,,
194.28905272483826,27.0,,,
194.78953218460083,27.0,,,
195.29018330574036,26.0,,,
195.79071021080017,26.0,,,
196.2912414073944,26.0,,,
196.7918119430542,26.0,,,
197.2925000190735,25.0,,,
197.7931501865387,25.0,,,
198.29391884803772,25.0,,,
198.79508447647095,25.0,,,
199.2957580089569,25.0,,,
199.79632663726807,25.0,,,
200.29735779762268,25.0,,,
200.79791617393494,25.0,,,
201.30059695243835,24.0,,,
201.80128002166748,24.0,,,
202.30178451538086,24.0,,,
202.80228352546692,24.0,,,
203.302725315094,24.0,,,
203.8033950328827,24.0,,,
204.30398654937744,23.0,,,
204.8045299053192,23.0,,,
205.30533146858215,23.0,,,
205.80595517158508,23.0,,,
206.30646419525146,22.0,,,
206.80689215660095,22.0,,,
207.30742573738098,22.0,,,
207.80800199508667,22.0,,,
208.3085310459137,22.0,,,
208.8091549873352,22.0,,,
209.30983543395996,22.0,,,
209.81044220924377,22.0,,,
210.31116342544556,21.0,,,
210.8119251728058,21.0,,,
211.3124806880951,21.0,,,
211.81303691864014,21.0,,,
212.31375288963318,21.0,,,
212.81440711021423,21.0,,,
213.3148250579834,20.0,,,
213.8153359889984,20.0,,,
214.31596207618713,20.0,,,
214.8165385723114,20.0,,,
215.31704258918762,20.0,,,
215.81763625144958,20.0,,,
216.3189480304718,20.0,,,
216.81982827186584,20.0,,,
217.32101154327393,19.0,,,
217.8215696811676,19.0,,,
218.32211661338806,19.0,,,
218.822847366333,19.0,,,
219.32357144355774,19.0,,,
219.82614827156067,19.0,,,
220.32856369018555,18.0,,,
220.82932496070862,18.0,,,
221.33015751838684,18.0,,,
221.83068418502808,18.0,,,
222.33145213127136,18.0,,,
222.8318898677826,18.0,,,
223.3322627544403,17.0,,,
223.83281540870667,17.0,,,
224.33339858055115,17.0,,,
224.83436799049377,17.0,,,
225.3347065448761,17.0,,,
225.8353419303894,17.0,,,
226.33593559265137,17.0,,,
226.83667159080505,17.0,,,
227.3373260498047,16.0,,,
227.838032245636,16.0,,,
228.3387575149536,16.0,,,
228.83930158615112,16.0,,,
229.33974862098694,16.0,,,
229.84032320976257,16.0,,,
230.3411476612091,16.0,,,
230.84339499473572,16.0,,,
231.34501314163208,15.0,,,
231.84546995162964,15.0,,,
232.34602117538452,15.0,,,
232.84729433059692,15.0,,,
233.3481695652008,15.0,,,
233.84876823425293,15.0,,,
234.3493628501892,15.0,,,
234.849937915802,15.0,,,
235.3504388332367,15.0,,,
235.85095620155334,15.0,,,
236.351464509964,14.0,,,
236.8522310256958,14.0,,,
237.35285449028015,14.0,,,
237.85344910621643,14.0,,,
238.35399389266968,14.0,,,
238.85459303855896,14.0,,,
239.35505366325378,14.0,,,
239.85556483268738,14.0,,,
240.35603713989258,14.0,,,
240.8566379547119,14.0,,,
241.35740733146667,14.0,,,
241.85792565345764,14.0,,,
242.3586130142212,14.0,,,
242.85921454429626,14.0,,,
243.35986042022705,13.0,,,
243.86191654205322,13.0,,,
244.36257982254028,13.0,,,
244.86314702033997,13.0,,,
245.36388421058655,13.0,,,
245.86494421958923,13.0,,,
246.36514830589294,13.0,,,
246.86599445343018,13.0,,,
247.36669945716858,13.0,,,
247.8678457736969,13.0,,,
248.36907410621643,13.0,,,
248.8695752620697,13.0,,,
249.37011528015137,12.0,,,
249.8706521987915,12.0,,,
250.3713357448578,12.0,,,
250.87179112434387,12.0,,,
251.37229943275452,11.0,,,
251.87329411506653,11.0,,,
252.37382078170776,11.0,,,
252.87517786026,11.0,,,
253.3758363723755,11.0,,,
253.87634181976318,11.0,,,
254.37695837020874,10.0,,,
254.87879586219788,10.0,,,
255.37949776649475,10.0,,,
255.8803195953369,10.0,,,
256.3810706138611,10.0,,,
256.8817067146301,10.0,,,
257.38222455978394,10.0,,,
257.8826777935028,10.0,,,
258.38320755958557,10.0,,,
258.88383436203003,10.0,,,
259.3849387168884,10.0,,,
259.8858346939087,10.0,,,
260.38635420799255,10.0,,,
260.88689279556274,10.0,,,
261.3875343799591,10.0,,,
261.8880875110626,10.0,,,
262.38857555389404,10.0,,,
262.8890960216522,10.0,,,
263.38974142074585,10.0,,,
263.89062690734863,10.0,,,
264.3912720680237,10.0,,,
264.89180731773376,10.0,,,
265.3938093185425,10.0,,,
265.89457750320435,10.0,,,
266.39537930488586,10.0,,,
266.89602875709534,10.0,,,
267.396516084671,10.0,,,
267.89728593826294,10.0,,,
268.3978877067566,10.0,,,
268.89844012260437,10.0,,,
269.399142742157,10.0,,,
269.8997778892517,10.0,,,
270.40042448043823,10.0,,,
270.9009234905243,10.0,,,
271.4014678001404,10.0,,,
271.9025583267212,10.0,,,
272.4033923149109,10.0,,,
272.90421772003174,10.0,,,
273.4047451019287,10.0,,,
273.90539717674255,10.0,,,
274.405885219574,10.0,,,
274.90636467933655,10.0,,,
275.4068355560303,10.0,,,
275.90744256973267,10.0,,,
276.40802693367004,10.0,,,
276.90938091278076,10.0,,,
277.41050124168396,10.0,,,
277.91059708595276,10.0,,,
278.4112091064453,10.0,,,
278.9126281738281,10.0,,,
279.41325521469116,10.0,,,
279.9137923717499,10.0,,,
280.41437458992004,10.0,,,
280.9149293899536,10.0,,,
281.4156963825226,10.0,,,
281.9162087440491,10.0,,,
282.41678619384766,10.0,,,
282.91860818862915,10.0,,,
283.41947746276855,10.0,,,
283.9200873374939,10.0,,,
284.4206573963165,10.0,,,
284.9213705062866,10.0,,,
285.42217564582825,10.0,,,
285.92279601097107,10.0,,,
286.4234926700592,10.0,,,
286.924085855484,10.0,,,
287.4255459308624,10.0,,,
287.9262273311615,10.0,,,
288.4270520210266,10.0,,,
288.9277813434601,10.0,,,
289.42834520339966,10.0,,,
289.9289412498474,10.0,,,
290.42971444129944,10.0,,,
290.9302861690521,10.0,,,
291.43081879615784,10.0,,,
291.93145728111267,10.0,,,
292.43184185028076,10.0,,,
292.9324095249176,10.0,,,
