time,temperature,average_temperature,minimum,maximum
138.1503930091858,74.0,,,
138.6508800983429,74.0,,,
139.15135097503662,74.5,,,
139.65172147750854,74.5,,,
140.15221691131592,74.0,,,
140.65269684791565,74.0,,,
141.15324234962463,75.0,,,
141.6536898612976,75.0,,,
142.15410947799683,74.5,,,
142.6545798778534,74.5,,,
143.15490865707397,74.5,,,
143.65522694587708,74.5,,,
144.15563821792603,74.5,,,
144.65606451034546,74.5,,,
145.15654611587524,75.0,,,
145.65740275382996,75.0,,,
146.15783596038818,74.5,,,
146.65820622444153,74.5,,,
147.15862679481506,74.5,,,
147.65907764434814,74.5,,,
148.16016268730164,74.5,,,
148.66050720214844,74.5,,,
149.1609447002411,75.0,,,
149.6613175868988,75.0,,,
150.1616678237915,75.0,,,
150.66208910942078,75.0,,,
151.1634590625763,75.0,,,
151.6657373905182,75.0,,,
152.1661660671234,74.5,,,
152.66656279563904,74.5,,,
153.1670470237732,74.5,,,
153.6673719882965,74.5,,,
154.16777634620667,75.0,,,
154.66825151443481,75.0,,,
155.1687843799591,75.0,,,
155.6691014766693,75.0,,,
156.16949105262756,74.5,,,
156.67004346847534,74.5,,,
157.17044615745544,75.0,,,
157.6709167957306,75.0,,,
158.1714437007904,74.5,,,
158.67196536064148,74.5,,,
159.17238974571228,74.5,,,
159.67283844947815,74.5,,,
160.17330694198608,75.0,,,
160.67377066612244,75.0,,,
161.17414569854736,74.5,,,
161.67460656166077,74.5,,,
162.1752007007599,75.5,,,
162.67567825317383,75.5,,,
163.17602038383484,74.5,,,
163.6764497756958,74.5,,,
164.1769437789917,75.5,,,
164.67829656600952,75.5,,,
165.17864060401917,74.5,,,
165.67914867401123,74.5,,,
166.17953944206238,75.5,,,
166.6799657344818,75.5,,,
167.180349111557,74.5,,,
167.68075680732727,74.5,,,
168.18112969398499,75.5,,,
168.6818265914917,75.5,,,
169.18227696418762,75.5,,,
169.68272614479065,75.5,,,
170.18317794799805,75.5,,,
170.6836850643158,75.5,,,
171.18422079086304,75.5,,,
171.6846182346344,75.5,,,
172.1851077079773,75.5,,,
172.6866250038147,75.5,,,
173.1869764328003,75.5,,,
173.6873459815979,75.5,,,
174.18776059150696,75.5,,,
174.68816876411438,75.5,,,
175.18851017951965,75.0,,,
175.68895435333252,75.0,,,
176.18939185142517,74.5,,,
176.68977785110474,74.5,,,
177.19028782844543,75.0,,,
177.69093203544617,75.0,,,
178.1913480758667,75.5,,,
178.69193768501282,75.5,,,
179.1924183368683,75.5,,,
179.69282698631287,75.5,,,
180.19322061538696,75.0,,,
180.69363689422607,75.0,,,
181.1941273212433,75.5,,,
181.69454288482666,75.5,,,
182.19498300552368,75.0,,,
182.69545221328735,75.0,,,
183.1960678100586,75.5,,,
183.6964888572693,75.5,,,
184.19700264930725,75.0,,,
184.6974642276764,75.0,,,
185.1979525089264,76.0,,,
185.69843101501465,76.0,,,
186.1989176273346,75.0,,,
186.69928455352783,75.0,,,
187.20029473304749,75.0,,,
187.70136547088623,75.0,,,
188.20177793502808,75.0,,,
188.70234537124634,75.0,,,
189.20285034179688,75.0,,,
189.70339584350586,75.0,,,
190.20376348495483,75.5,,,
190.70425248146057,75.5,,,
191.2047324180603,75.5,,,
191.7051284313202,75.5,,,
192.20627784729004,75.5,,,
192.70656514167786,75.5,,,
193.2073061466217,76.5,,,
193.707444190979,76.5,,,
194.20784878730774,76.0,,,
194.70830655097961,76.0,,,
195.2087860107422,76.0,,,
195.70922708511353,76.0,,,
196.20954728126526,76.5,,,
196.70994877815247,76.5,,,
197.2103395462036,76.0,,,
197.710688829422,76.0,,,
198.21111702919006,76.0,,,
198.71168184280396,76.0,,,
199.21211791038513,76.0,,,
199.71257877349854,76.0,,,
200.21301317214966,76.0,,,
200.7135350704193,76.0,,,
201.214049577713,76.5,,,
201.71443462371826,76.5,,,
202.21489834785461,76.0,,,
202.71553826332092,76.0,,,
203.2160882949829,76.5,,,
203.7165117263794,76.5,,,
204.2169690132141,76.0,,,
204.71738052368164,76.0,,,
205.217844247818,76.0,,,
205.7182879447937,76.0,,,
206.21857213974,76.0,,,
206.71897864341736,76.0,,,
207.21938705444336,76.0,,,
207.71983742713928,76.0,,,
208.22025179862976,76.5,,,
208.72068786621094,76.5,,,
209.22121930122375,76.5,,,
209.72169494628906,76.5,,,
210.22221183776855,76.0,,,
210.72265315055847,76.0,,,
211.2230727672577,76.0,,,
211.72349524497986,76.0,,,
212.22394847869873,76.5,,,
212.72470378875732,76.5,,,
213.22578859329224,77.0,,,
213.7267255783081,77.0,,,
214.22712349891663,76.0,,,
214.72756719589233,76.0,,,
215.2280662059784,76.0,,,
215.72847390174866,77.0,,,
216.22898745536804,77.0,,,
216.7292995452881,76.5,,,
217.22967338562012,76.5,,,
217.73005414009094,76.5,,,
218.2316026687622,76.5,,,
218.73203349113464,76.0,,,
219.23249316215515,76.0,,,
219.7330298423767,76.0,,,
220.23337030410767,76.0,,,
220.73388028144836,76.0,,,
221.2343020439148,76.0,,,
221.73598957061768,75.5,,,
222.23639488220215,75.5,,,
222.7368779182434,76.5,,,
223.23745918273926,76.5,,,
223.73787140846252,76.5,,,
224.23820805549622,76.5,,,
224.738614320755,76.0,,,
225.2394425868988,76.0,,,
225.73981404304504,76.0,,,
226.24028325080872,76.0,,,
226.74070835113525,76.0,,,
227.24113154411316,76.0,,,
227.74166679382324,76.0,,,
228.2420196533203,76.0,,,
228.74257516860962,76.0,,,
229.24314999580383,76.0,,,
229.74360537528992,76.0,,,
230.2440984249115,76.0,,,
230.74445009231567,76.5,,,
231.24485230445862,76.5,,,
231.7452850341797,76.5,,,
232.24563217163086,76.5,,,
232.74604439735413,76.5,,,
233.24653029441833,76.5,,,
233.74699234962463,76.0,,,
234.24746370315552,76.0,,,
234.7479748725891,76.0,,,
235.2484200000763,76.0,,,
235.7490930557251,77.0,,,
236.24961590766907,77.0,,,
236.75059294700623,76.5,,,
237.25101137161255,76.5,,,
237.75149154663086,76.5,,,
238.25195980072021,76.5,,,
238.75338435173035,76.5,,,
239.253826379776,76.5,,,
239.7541892528534,76.5,,,
240.2546739578247,76.5,,,
240.75506377220154,76.5,,,
241.25544714927673,76.5,,,
241.7558410167694,76.5,,,
242.2562849521637,76.5,,,
242.75761127471924,76.5,,,
243.25804805755615,76.5,,,
243.75864267349243,76.5,,,
244.25930404663086,76.5,,,
244.75975942611694,76.0,,,
245.2611267566681,76.0,,,
245.76148796081543,76.5,,,
246.26187586784363,76.5,,,
246.76263332366943,77.0,,,
247.26355862617493,77.0,,,
247.7640242576599,76.5,,,
248.2645242214203,76.5,,,
248.76504707336426,76.0,,,
249.26541876792908,76.0,,,
249.765878200531,76.0,,,
250.26672291755676,76.0,,,
250.76753759384155,76.0,,,
251.26799201965332,76.0,,,
251.76844263076782,76.0,,,
252.2687873840332,76.0,,,
252.76921725273132,75.5,,,
253.2697412967682,75.5,,,
253.77020287513733,76.0,,,
254.2706344127655,76.0,,,
254.77119970321655,76.5,,,
255.27152824401855,76.5,,,
255.77194333076477,77.0,,,
256.27232837677,77.0,,,
256.77275133132935,77.0,,,
257.27318811416626,77.0,,,
257.77361536026,76.5,,,
258.27414536476135,76.5,,,
258.774578332901,76.5,,,
259.2749602794647,76.5,,,
259.7753541469574,76.5,,,
260.2757525444031,76.5,,,
260.7762167453766,77.5,,,
261.2766969203949,77.5,,,
261.77708315849304,77.0,,,
262.277526140213,77.0,,,
262.77795481681824,76.5,,,
263.27824783325195,76.5,,,
263.77867603302,77.0,,,
264.2790720462799,77.0,,,
264.7804763317108,76.5,,,
265.2807765007019,76.5,,,
265.7811541557312,77.0,,,
266.28168272972107,77.0,,,
266.78201937675476,77.0,,,
267.2823631763458,77.0,,,
267.78280806541443,77.0,,,
268.28337693214417,77.0,,,
268.78373432159424,76.5,,,
269.28422141075134,76.5,,,
269.7845983505249,77.5,,,
270.28493785858154,77.5,,,
270.78531193733215,78.0,,,
271.2856731414795,78.0,,,
271.7862343788147,77.0,,,
272.2866106033325,77.0,,,
272.786936044693,77.0,,,
273.2873194217682,77.0,,,
273.7877781391144,77.0,,,
274.2883610725403,77.0,,,
274.78887844085693,77.5,,,
275.2892541885376,77.5,,,
275.78964853286743,77.5,,,
276.29004883766174,77.5,,,
276.7912678718567,77.0,,,
277.2917001247406,77.0,,,
277.7920734882355,77.5,,,
278.2925760746002,77.5,,,
278.7929136753082,77.5,,,
279.29338121414185,77.5,,,
279.7937331199646,77.5,,,
280.2942605018616,77.5,,,
280.7946865558624,77.0,,,
281.295122385025,77.0,,,
281.7955584526062,77.0,,,
282.2960979938507,77.0,,,
282.79647493362427,77.5,,,
283.2969081401825,77.5,,,
283.79727816581726,77.0,,,
284.29767513275146,77.0,,,
284.79810070991516,78.0,,,
285.29846239089966,78.0,,,
285.79887104034424,77.5,,,
286.2993106842041,77.5,,,
286.79970026016235,77.0,,,
287.300256729126,77.0,,,
287.80056953430176,76.5,,,
288.3010287284851,76.5,,,
288.80142402648926,77.0,,,
289.30176854133606,77.0,,,
289.8021023273468,77.0,,,
290.302499294281,77.0,,,
290.80333137512207,77.0,,,
291.3038251399994,77.0,,,
291.8042368888855,77.0,,,
292.304735660553,77.0,,,
292.80529141426086,77.5,,,
293.30564880371094,77.5,,,
293.8061258792877,77.0,,,
294.3065609931946,77.0,,,
294.80695819854736,77.0,,,
295.3073470592499,77.0,,,
295.8077931404114,77.0,,,
296.3083007335663,77.0,,,
296.80866718292236,77.0,,,
297.30911087989807,77.0,,,
297.80957865715027,77.5,,,
298.3099477291107,77.5,,,
298.8103449344635,77.5,,,
299.31081199645996,77.5,,,
299.811354637146,77.5,,,
300.3117697238922,77.0,,,
300.81215596199036,76.5,,,
301.31257581710815,76.5,,,
301.813884973526,76.5,,,
302.3142321109772,76.5,,,
302.8147072792053,76.5,,,
303.31526350975037,77.0,,,
303.8156657218933,77.0,,,
304.3162398338318,77.0,,,
304.81667470932007,77.5,,,
305.3172161579132,77.5,,,
305.81769585609436,77.5,,,
306.31804156303406,77.0,,,
306.81850028038025,77.0,,,
307.31889486312866,77.0,,,
307.82009959220886,77.0,,,
308.3212139606476,77.5,,,
308.82166051864624,77.5,,,
309.3224632740021,76.5,,,
309.8230276107788,76.5,,,
310.32340025901794,77.0,,,
310.82416343688965,77.0,,,
311.3263783454895,76.5,,,
311.8267390727997,76.5,,,
312.3271424770355,77.0,,,
312.8276331424713,77.0,,,
313.3280429840088,77.0,,,
313.8284013271332,77.0,,,
314.32878589630127,77.0,,,
314.82910227775574,77.0,,,
315.32959032058716,77.0,,,
315.82998275756836,77.0,,,
316.33039236068726,77.5,,,
316.83081126213074,77.5,,,
317.33120465278625,77.0,,,
317.83160424232483,77.0,,,
318.3320939540863,77.5,,,
318.8325333595276,77.5,,,
319.33293175697327,78.0,,,
319.8332860469818,78.0,,,
320.3337233066559,77.0,,,
320.8342034816742,77.0,,,
321.3346002101898,76.5,,,
321.8351249694824,76.5,,,
322.33554244041443,77.5,,,
322.8358328342438,77.5,,,
323.33619928359985,77.0,,,
323.83667063713074,77.0,,,
324.33708572387695,77.0,,,
324.83753848075867,77.0,,,
325.33787274360657,77.0,,,
325.8382771015167,77.0,,,
326.3387429714203,77.0,,,
326.83907651901245,77.0,,,
327.3394603729248,77.5,,,
327.8398745059967,77.5,,,
328.3404166698456,78.0,,,
328.8407893180847,78.0,,,
329.3412401676178,77.5,,,
329.84167551994324,77.5,,,
330.3420820236206,76.5,,,
330.8424572944641,76.5,,,
331.34275794029236,77.5,,,
331.84313583374023,77.5,,,
332.3434953689575,77.5,,,
332.8438370227814,77.5,,,
333.3442232608795,77.5,,,
333.8451678752899,77.5,,,
334.34554839134216,77.5,,,
334.8459997177124,77.5,,,
335.34641337394714,77.5,,,
335.8467812538147,77.5,,,
336.34721636772156,77.0,,,
336.847594499588,77.0,,,
337.3480942249298,77.5,,,
337.84841418266296,77.5,,,
338.34873723983765,77.5,,,
338.8490414619446,77.5,,,
339.3495042324066,77.0,,,
339.8499526977539,77.0,,,
340.35044598579407,77.5,,,
340.8509318828583,77.5,,,
341.35129737854004,77.0,,,
341.8517436981201,77.0,,,
342.35214591026306,78.0,,,
342.8526918888092,78.0,,,
343.35309386253357,77.0,,,
343.85347628593445,77.0,,,
344.3539094924927,77.5,,,
344.85493755340576,77.5,,,
345.3552861213684,77.5,,,
345.85566687583923,77.5,,,
346.35613656044006,76.5,,,
346.85657596588135,76.5,,,
347.3569767475128,77.5,,,
347.8573622703552,77.5,,,
348.3576958179474,77.5,,,
348.8586175441742,77.5,,,
349.3589906692505,77.5,,,
349.85942363739014,77.5,,,
350.3598167896271,77.5,,,
350.8601131439209,77.5,,,
351.3605332374573,77.5,,,
351.860942363739,77.5,,,
352.3613340854645,78.0,,,
352.86201643943787,78.0,,,
353.362428188324,77.5,,,
353.86297607421875,77.5,,,
354.3634147644043,77.5,,,
354.86376690864563,77.5,,,
355.3643367290497,77.0,,,
355.86487460136414,77.0,,,
356.3652329444885,77.5,,,
356.8655729293823,77.5,,,
357.3659875392914,78.0,,,
357.8663294315338,78.0,,,
358.3667538166046,77.5,,,
358.8672788143158,77.5,,,
359.36766934394836,78.0,,,
359.868102312088,78.0,,,
360.3685095310211,78.0,,,
360.86902809143066,78.0,,,
361.36935210227966,78.0,,,
361.8697612285614,78.0,,,
362.37011790275574,78.0,,,
362.8704643249512,78.0,,,
363.3707959651947,78.0,,,
