time,percentage,average_percentage,minimum,maximum
90.09639382362366,71.0,,,
90.59693121910095,71.0,,,
91.09739589691162,71.0,,,
91.59790229797363,71.0,,,
92.098308801651,71.0,,,
92.59885382652283,71.0,,,
93.09929418563843,71.0,,,
93.59980916976929,70.0,,,
94.10035467147827,70.0,,,
94.60093975067139,70.0,,,
95.10132145881653,70.0,,,
95.60198736190796,70.0,,,
96.10243582725525,70.0,,,
96.60288310050964,70.0,,,
97.10340571403503,70.0,,,
97.6038715839386,70.0,,,
98.1045069694519,70.0,,,
98.60548996925354,69.0,,,
99.10591244697571,69.0,,,
99.60638475418091,69.0,,,
100.10679411888123,69.0,,,
100.60729956626892,69.0,,,
101.10782766342163,69.0,,,
101.60833239555359,69.0,,,
102.1089220046997,69.0,,,
102.60938429832458,68.0,,,
103.10985279083252,68.0,,,
103.61026620864868,68.0,,,
104.11121463775635,68.0,,,
104.61170625686646,68.0,,,
105.112131357193,68.0,,,
105.6126356124878,68.0,,,
106.11308526992798,68.0,,,
106.61364483833313,68.0,,,
107.11443209648132,68.0,,,
107.61525249481201,68.0,,,
108.1156952381134,68.0,,,
108.61650276184082,68.0,,,
109.11696934700012,68.0,,,
109.61739087104797,68.0,,,
110.1177909374237,68.0,,,
110.61827564239502,68.0,,,
111.1186671257019,68.0,,,
111.6196756362915,67.0,,,
112.12052536010742,67.0,,,
112.62131333351135,67.0,,,
113.12180376052856,67.0,,,
113.62243175506592,67.0,,,
114.12392163276672,67.0,,,
114.62447142601013,67.0,,,
115.1249635219574,67.0,,,
115.62541961669922,67.0,,,
116.12597417831421,67.0,,,
116.62640190124512,66.0,,,
117.12682723999023,66.0,,,
117.62726998329163,66.0,,,
118.12824821472168,66.0,,,
118.62937426567078,66.0,,,
119.12988948822021,66.0,,,
119.63038468360901,66.0,,,
120.1311821937561,66.0,,,
120.6317298412323,66.0,,,
121.13216733932495,66.0,,,
121.63256669044495,66.0,,,
122.13301730155945,66.0,,,
122.63381624221802,66.0,,,
123.13432741165161,66.0,,,
123.63593578338623,65.0,,,
124.13659405708313,65.0,,,
124.63699173927307,65.0,,,
125.13750386238098,65.0,,,
125.63798499107361,65.0,,,
126.13864159584045,65.0,,,
126.63905763626099,65.0,,,
127.13943529129028,65.0,,,
127.63987708091736,65.0,,,
128.1403365135193,65.0,,,
128.6407985687256,65.0,,,
129.14135074615479,65.0,,,
129.6417670249939,65.0,,,
130.14216828346252,65.0,,,
130.64264297485352,64.0,,,
131.1430699825287,64.0,,,
131.64350986480713,64.0,,,
132.1441571712494,64.0,,,
132.6446497440338,64.0,,,
133.14510703086853,64.0,,,
133.6455283164978,64.0,,,
134.14589667320251,64.0,,,
134.6463565826416,64.0,,,
135.14678382873535,64.0,,,
135.6471607685089,63.0,,,
136.147563457489,63.0,,,
136.64805483818054,63.0,,,
137.14856624603271,63.0,,,
137.6502947807312,63.0,,,
138.1506748199463,63.0,,,
138.6510787010193,63.0,,,
139.15155243873596,63.0,,,
139.65202927589417,63.0,,,
140.1524143218994,63.0,,,
140.65284848213196,62.0,,,
141.15333032608032,62.0,,,
141.65390467643738,62.0,,,
142.15435576438904,62.0,,,
142.65473866462708,62.0,,,
143.15527272224426,62.0,,,
143.65562915802002,62.0,,,
144.15592002868652,62.0,,,
144.65630388259888,62.0,,,
145.15676379203796,62.0,,,
145.65723204612732,61.0,,,
146.1579875946045,61.0,,,
146.6584668159485,61.0,,,
147.15888786315918,61.0,,,
147.65926599502563,61.0,,,
148.15974354743958,61.0,,,
148.6608521938324,61.0,,,
149.16119503974915,61.0,,,
149.66164016723633,60.0,,,
150.16202020645142,60.0,,,
150.66235637664795,60.0,,,
151.16276502609253,60.0,,,
151.66414618492126,60.0,,,
152.16638731956482,60.0,,,
152.66682505607605,60.0,,,
153.16725778579712,60.0,,,
153.66766381263733,60.0,,,
154.1680817604065,60.0,,,
154.66848754882812,59.0,,,
155.16894483566284,59.0,,,
155.6694655418396,59.0,,,
156.1698043346405,59.0,,,
156.67020273208618,59.0,,,
157.17072653770447,59.0,,,
157.6711564064026,59.0,,,
158.17156195640564,59.0,,,
158.67209672927856,59.0,,,
159.17263746261597,59.0,,,
159.6730604171753,58.0,,,
160.17350244522095,58.0,,,
160.67401599884033,58.0,,,
161.1744647026062,58.0,,,
161.67486572265625,58.0,,,
162.17526698112488,58.0,,,
162.67585802078247,58.0,,,
163.17637610435486,58.0,,,
163.67671418190002,57.0,,,
164.17713522911072,57.0,,,
164.67764139175415,57.0,,,
165.17899870872498,57.0,,,
165.67935061454773,57.0,,,
166.17980289459229,57.0,,,
166.6802294254303,57.0,,,
167.18064880371094,57.0,,,
167.68104815483093,57.0,,,
168.18144702911377,57.0,,,
168.6818084716797,57.0,,,
169.1825213432312,57.0,,,
169.6829698085785,57.0,,,
170.18340873718262,57.0,,,
170.68386697769165,56.0,,,
171.18437838554382,56.0,,,
171.684885263443,56.0,,,
172.18532848358154,56.0,,,
172.685781955719,56.0,,,
173.18732237815857,56.0,,,
173.68768548965454,55.0,,,
174.18803691864014,55.0,,,
174.68844938278198,55.0,,,
175.18885564804077,55.0,,,
175.68920493125916,55.0,,,
176.18964385986328,55.0,,,
176.69008874893188,55.0,,,
177.19047570228577,55.0,,,
177.69094347953796,54.0,,,
178.19163298606873,54.0,,,
178.69205164909363,54.0,,,
179.19263529777527,54.0,,,
179.693124294281,54.0,,,
180.19352555274963,54.0,,,
180.69393372535706,54.0,,,
181.19432640075684,54.0,,,
181.6948254108429,53.0,,,
182.19526362419128,53.0,,,
182.69567704200745,53.0,,,
183.19614100456238,53.0,,,
183.69675493240356,53.0,,,
184.1971869468689,53.0,,,
184.69767951965332,53.0,,,
185.1981565952301,53.0,,,
185.69860887527466,53.0,,,
186.1991264820099,53.0,,,
186.69960761070251,52.0,,,
187.19998145103455,52.0,,,
187.70099186897278,52.0,,,
188.2020285129547,52.0,,,
188.70246863365173,52.0,,,
189.2029995918274,52.0,,,
189.70351123809814,51.0,,,
190.20401453971863,51.0,,,
190.70449447631836,51.0,,,
191.20491242408752,51.0,,,
191.705331325531,51.0,,,
192.20582222938538,51.0,,,
192.70696806907654,50.0,,,
193.20728135108948,50.0,,,
193.70803689956665,50.0,,,
194.20813512802124,50.0,,,
194.7085473537445,50.0,,,
195.20897841453552,50.0,,,
195.70948576927185,50.0,,,
196.20989394187927,50.0,,,
196.71023416519165,50.0,,,
197.21064019203186,50.0,,,
197.71106219291687,49.0,,,
198.21138334274292,49.0,,,
198.71179485321045,49.0,,,
199.2122359275818,49.0,,,
199.71276783943176,49.0,,,
200.21324706077576,49.0,,,
200.7137269973755,49.0,,,
201.21417570114136,49.0,,,
201.71471238136292,49.0,,,
202.21513724327087,49.0,,,
202.71557068824768,48.0,,,
203.2161362171173,48.0,,,
203.71672868728638,48.0,,,
204.21721482276917,48.0,,,
204.7176697254181,48.0,,,
205.2180495262146,48.0,,,
205.71851873397827,47.0,,,
206.2189645767212,47.0,,,
206.7192850112915,47.0,,,
207.21968269348145,47.0,,,
207.72006916999817,47.0,,,
208.22053480148315,47.0,,,
208.72093892097473,47.0,,,
209.22133898735046,47.0,,,
209.7218997478485,46.0,,,
210.22238540649414,46.0,,,
210.72282910346985,46.0,,,
211.22332382202148,46.0,,,
211.72370505332947,45.0,,,
212.22419619560242,45.0,,,
212.7245831489563,45.0,,,
213.22537803649902,45.0,,,
213.72647953033447,45.0,,,
214.22723531723022,45.0,,,
214.72777652740479,44.0,,,
215.22826409339905,44.0,,,
215.72872400283813,44.0,,,
216.2291316986084,44.0,,,
216.7296588420868,44.0,,,
217.22999668121338,44.0,,,
217.730375289917,43.0,,,
218.23075795173645,43.0,,,
218.7322051525116,43.0,,,
219.23265933990479,43.0,,,
219.73313903808594,43.0,,,
220.2336778640747,43.0,,,
220.73407769203186,42.0,,,
221.23450350761414,42.0,,,
221.73498725891113,42.0,,,
222.23665618896484,42.0,,,
222.73708271980286,42.0,,,
223.2375464439392,42.0,,,
223.73807859420776,42.0,,,
224.23858904838562,42.0,,,
224.73892307281494,41.0,,,
225.23931789398193,41.0,,,
225.7401683330536,41.0,,,
226.24050617218018,41.0,,,
226.74100065231323,41.0,,,
227.24140882492065,41.0,,,
227.7418131828308,40.0,,,
228.24232745170593,40.0,,,
228.74273943901062,40.0,,,
229.2431936264038,40.0,,,
229.74382543563843,39.0,,,
230.24428415298462,39.0,,,
230.7447748184204,39.0,,,
231.24512362480164,39.0,,,
231.74555826187134,38.0,,,
232.2459797859192,38.0,,,
232.74634456634521,38.0,,,
233.24674010276794,38.0,,,
233.74718117713928,38.0,,,
234.24765729904175,38.0,,,
234.74810361862183,38.0,,,
235.24859023094177,38.0,,,
235.74904680252075,38.0,,,
236.24967527389526,38.0,,,
236.75019359588623,38.0,,,
237.25123810768127,38.0,,,
237.75164198875427,37.0,,,
238.2521562576294,37.0,,,
238.75256252288818,37.0,,,
239.25406289100647,37.0,,,
239.7544777393341,37.0,,,
240.25486969947815,37.0,,,
240.7553210258484,37.0,,,
241.2557349205017,37.0,,,
241.75613045692444,36.0,,,
242.25651597976685,36.0,,,
242.75697302818298,36.0,,,
243.258305311203,36.0,,,
243.75870895385742,35.0,,,
244.2592089176178,35.0,,,
244.75992059707642,35.0,,,
245.2604115009308,35.0,,,
245.76182103157043,35.0,,,
246.26218795776367,35.0,,,
246.7625629901886,34.0,,,
247.26333141326904,34.0,,,
247.76419806480408,34.0,,,
248.2646882534027,34.0,,,
248.7652084827423,33.0,,,
249.26574397087097,33.0,,,
249.76610350608826,33.0,,,
250.26655769348145,33.0,,,
250.76735377311707,33.0,,,
251.26823115348816,33.0,,,
251.76868891716003,32.0,,,
252.26908612251282,32.0,,,
252.7695174217224,32.0,,,
253.26992344856262,32.0,,,
253.77041387557983,31.0,,,
254.2708523273468,31.0,,,
254.77131175994873,31.0,,,
255.27180981636047,31.0,,,
255.77221727371216,31.0,,,
256.27260518074036,31.0,,,
256.77301931381226,30.0,,,
257.2734839916229,30.0,,,
257.77383852005005,30.0,,,
258.2742898464203,30.0,,,
258.77475690841675,30.0,,,
259.2752351760864,30.0,,,
259.7755970954895,30.0,,,
260.27604937553406,30.0,,,
260.7764060497284,29.0,,,
261.2768485546112,29.0,,,
261.7773435115814,29.0,,,
262.27776551246643,29.0,,,
262.77821588516235,28.0,,,
263.2785973548889,28.0,,,
263.77893114089966,28.0,,,
264.2793347835541,28.0,,,
264.77975702285767,28.0,,,
265.28117084503174,28.0,,,
265.7815065383911,28.0,,,
266.281849861145,28.0,,,
266.7823221683502,27.0,,,
267.28271484375,27.0,,,
267.7830924987793,27.0,,,
268.28347182273865,27.0,,,
268.78408098220825,27.0,,,
269.28443241119385,27.0,,,
269.78489995002747,27.0,,,
270.2852807044983,27.0,,,
270.78564286231995,27.0,,,
271.2860176563263,27.0,,,
271.7863681316376,26.0,,,
272.28689789772034,26.0,,,
272.78728699684143,26.0,,,
273.287633895874,26.0,,,
273.7880198955536,25.0,,,
274.28842210769653,25.0,,,
274.78907108306885,25.0,,,
275.28953647613525,25.0,,,
275.78996753692627,25.0,,,
276.290323972702,25.0,,,
276.7907304763794,24.0,,,
277.2918894290924,24.0,,,
277.7924087047577,24.0,,,
278.292760848999,24.0,,,
278.79319167137146,24.0,,,
279.2936074733734,24.0,,,
279.79406213760376,23.0,,,
280.29440784454346,23.0,,,
280.7949433326721,23.0,,,
281.2953476905823,23.0,,,
281.79577016830444,23.0,,,
282.29623770713806,23.0,,,
282.7966613769531,22.0,,,
283.29717683792114,22.0,,,
283.7975993156433,22.0,,,
284.29796957969666,22.0,,,
284.79836869239807,22.0,,,
285.29878878593445,22.0,,,
285.79915857315063,22.0,,,
286.2995672225952,22.0,,,
286.80000162124634,21.0,,,
287.30039143562317,21.0,,,
287.8009467124939,21.0,,,
288.30126333236694,21.0,,,
288.80173444747925,21.0,,,
289.3021192550659,21.0,,,
289.8024594783783,20.0,,,
290.30279874801636,20.0,,,
290.80316710472107,20.0,,,
291.3040041923523,20.0,,,
291.80442214012146,19.0,,,
292.304918050766,19.0,,,
292.8053503036499,19.0,,,
293.30590057373047,19.0,,,
293.80635046958923,19.0,,,
294.3067514896393,19.0,,,
294.8072319030762,19.0,,,
295.30763030052185,19.0,,,
295.80801820755005,18.0,,,
296.308452129364,18.0,,,
296.80894923210144,18.0,,,
297.30933713912964,18.0,,,
297.80980157852173,18.0,,,
298.31022334098816,18.0,,,
298.8106310367584,17.0,,,
299.3109998703003,17.0,,,
299.8114969730377,17.0,,,
300.31197476387024,17.0,,,
300.8124325275421,17.0,,,
301.31283712387085,17.0,,,
301.8132815361023,17.0,,,
302.3145749568939,17.0,,,
302.81495475769043,16.0,,,
303.31537318229675,16.0,,,
303.8159532546997,16.0,,,
304.31634640693665,16.0,,,
304.816853761673,16.0,,,
305.31732749938965,16.0,,,
305.81783080101013,16.0,,,
306.31834292411804,16.0,,,
306.8187427520752,16.0,,,
307.31914019584656,16.0,,,
307.81954050064087,16.0,,,
308.3207573890686,16.0,,,
308.8218994140625,16.0,,,
309.3223683834076,16.0,,,
309.82315278053284,15.0,,,
310.32368326187134,15.0,,,
310.8240911960602,15.0,,,
311.324862241745,15.0,,,
311.82706594467163,15.0,,,
312.3274612426758,15.0,,,
312.8278319835663,15.0,,,
313.3283061981201,15.0,,,
313.828720331192,15.0,,,
314.3291103839874,15.0,,,
314.82945346832275,14.0,,,
315.3298099040985,14.0,,,
315.83022451400757,14.0,,,
316.3306577205658,14.0,,,
316.83109974861145,14.0,,,
317.3315222263336,14.0,,,
317.83188223838806,14.0,,,
318.3322842121124,14.0,,,
318.8327715396881,14.0,,,
319.3332359790802,14.0,,,
319.8335621356964,14.0,,,
320.3340096473694,14.0,,,
320.8343825340271,14.0,,,
321.33484959602356,14.0,,,
321.8352565765381,13.0,,,
322.3357775211334,13.0,,,
322.83621525764465,13.0,,,
323.3365442752838,13.0,,,
323.83692026138306,13.0,,,
324.33735489845276,13.0,,,
324.8377697467804,13.0,,,
325.3381350040436,13.0,,,
325.8385648727417,13.0,,,
326.33899974823,13.0,,,
326.8394227027893,13.0,,,
327.3397614955902,13.0,,,
327.84014534950256,13.0,,,
328.3405659198761,13.0,,,
328.8410973548889,13.0,,,
329.3415138721466,13.0,,,
329.84192752838135,12.0,,,
330.3423547744751,12.0,,,
330.84275698661804,12.0,,,
331.34313774108887,12.0,,,
331.843466758728,12.0,,,
332.3438332080841,12.0,,,
332.84417510032654,11.0,,,
333.34455394744873,11.0,,,
333.8449137210846,11.0,,,
334.3458526134491,11.0,,,
334.8462278842926,11.0,,,
335.3466684818268,11.0,,,
335.8470950126648,11.0,,,
336.34746956825256,11.0,,,
336.8479018211365,11.0,,,
337.3482563495636,11.0,,,
337.8487627506256,11.0,,,
338.34910917282104,11.0,,,
338.8494486808777,11.0,,,
339.34977889060974,11.0,,,
339.8501994609833,11.0,,,
340.3506133556366,11.0,,,
340.85112285614014,11.0,,,
341.35162353515625,11.0,,,
341.851989030838,11.0,,,
342.35243558883667,11.0,,,
342.8528513908386,11.0,,,
343.3533501625061,11.0,,,
343.8537757396698,11.0,,,
344.35415410995483,11.0,,,
344.8545768260956,11.0,,,
345.3555965423584,11.0,,,
345.85597133636475,11.0,,,
346.35637044906616,11.0,,,
346.8568260669708,10.0,,,
347.3572402000427,10.0,,,
347.8576593399048,10.0,,,
348.35806107521057,10.0,,,
348.85840249061584,10.0,,,
349.35933208465576,10.0,,,
349.8596525192261,10.0,,,
350.3601059913635,10.0,,,
350.86050176620483,10.0,,,
351.3608157634735,10.0,,,
351.8612382411957,10.0,,,
352.36166858673096,10.0,,,
352.86205673217773,10.0,,,
353.36268424987793,10.0,,,
353.86311531066895,10.0,,,
354.36365365982056,10.0,,,
354.864084482193,10.0,,,
355.3644976615906,10.0,,,
355.8650279045105,10.0,,,
356.36554431915283,10.0,,,
356.8659203052521,10.0,,,
357.3662815093994,10.0,,,
357.8666715621948,10.0,,,
358.36702132225037,10.0,,,
358.8674602508545,10.0,,,
359.3679482936859,10.0,,,
359.8683936595917,10.0,,,
360.3688004016876,10.0,,,
360.86914920806885,10.0,,,
361.3697123527527,10.0,,,
361.8700587749481,10.0,,,
362.3704195022583,10.0,,,
362.8708448410034,10.0,,,
363.3711473941803,10.0,,,
363.871506690979,10.0,,,
